应用名称：帝匠直播
应用包名：com.ysxsbk.zhibodijiang
数据地址：http://zby.supertv01.com/iptv/iptv/data.php
应用签名：12315
附加字符：MSIE



试看频道,#genre#
香港卫视,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=香港卫视ipv4
香港卫视,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=香港卫视-1ipv4
澳门卫视,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=澳门卫视ipv4
凤凰卫视,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=凤凰卫视ipv4
凤凰香港,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=凤凰香港ipv4
凤凰资讯,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=凤凰资讯ipv4
凤凰资讯,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=凤凰资讯-2ipv4
凤凰资讯,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=凤凰资讯-1ipv4
黑龙江卫视,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=黑龙江卫视ipv4
黑龙江卫视,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=黑龙江卫视-2ipv4
黑龙江卫视,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=黑龙江卫视-1ipv4
内蒙古卫视,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=内蒙古卫视ipv4
内蒙古卫视,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=内蒙古卫视-2ipv4
内蒙古卫视,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=内蒙古卫视-1ipv4
解密,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=解密ipv4
军事,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=军事ipv4
中国天气,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中国天气ipv4
中国天气,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中国天气-2ipv4
教育1台,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=教育1台ipv4
教育2台,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=教育2台ipv4
教育3台,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=教育3台ipv4
教育4台,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=教育4台ipv4
金鹰卡通,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=金鹰卡通ipv4
金鹰卡通,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=金鹰卡通-2ipv4
金鹰卡通,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=金鹰卡通-1ipv4
优漫卡通,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=优漫卡通ipv4
优漫卡通,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=优漫卡通-1ipv4
卡酷动画,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=卡酷动画ipv4
卡酷动画,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=卡酷动画-2ipv4
卡酷动画,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=卡酷动画-1ipv4
哈哈炫动,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=哈哈炫动ipv4
嘉佳卡通,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=嘉佳卡通ipv4
嘉佳卡通,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=嘉佳卡通-1ipv4
动漫秀场,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=动漫秀场ipv4
动漫秀场,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=动漫秀场-2ipv4
浙江少儿,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=浙江少儿ipv4
内蒙古少儿,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=内蒙古少儿ipv4
CGTN英语,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CGTN英语ipv4
CGTN英语,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CGTN英语-2ipv4
CGTN英语,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CGTN英语-1ipv4
CGTN纪录,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CGTN纪录ipv4
CGTN纪录,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CGTN纪录-2ipv4
CGTN纪录,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CGTN纪录-1ipv4
CGTN俄语,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CGTN俄语ipv4
CGTN俄语,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CGTN俄语-1ipv4
CGTN法语,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CGTN法语ipv4
CGTN法语,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CGTN法语-1ipv4
CGTN西语,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CGTN西语ipv4
CGTN西语,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CGTN西语-1ipv4
CGTN阿语,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CGTN阿语ipv4
CGTN阿语,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CGTN阿语-1ipv4
法制天地,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=法制天地ipv4
法制天地,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=法制天地-2ipv4
环球旅游,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=环球旅游ipv4
环球旅游,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=环球旅游-2ipv4
环球奇观,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=环球奇观ipv4
环球奇观,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=环球奇观-2ipv4
CHC家庭影院,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CHC家庭影院ipv4
CHC家庭影院,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CHC家庭影院-2ipv4
CHC家庭影院,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CHC家庭影院-1ipv4
CHC高清电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CHC高清电影ipv4
CHC高清电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CHC高清电影-2ipv4
CHC动作电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CHC动作电影ipv4
CHC动作电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CHC动作电影-2ipv4
CHC动作电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=CHC动作电影-1ipv4
星空卫视,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=星空卫视ipv4
环球电视台,,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=环球电视台,ipv4
香港佛陀,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=香港佛陀ipv4
纪实科教,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=纪实科教ipv4
冬奥纪实,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=冬奥纪实ipv4
炫舞未来,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=炫舞未来ipv4
魅力潇湘,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=魅力潇湘ipv4
超级电视,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=超级电视ipv4
超级体育,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=超级体育ipv4
超级电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=超级电影ipv4
明星大片,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=明星大片ipv4
超级综艺,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=超级综艺ipv4
军事评论,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=军事评论ipv4
中国功夫,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中国功夫ipv4
农业致富,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=农业致富ipv4
精品纪录,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=精品纪录ipv4
家庭剧场,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=家庭剧场ipv4
金牌综艺,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=金牌综艺ipv4
精品体育,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=精品体育ipv4
黑莓动画,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=黑莓动画ipv4
潮妈辣婆,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=潮妈辣婆ipv4
古装剧场,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=古装剧场ipv4
惊悚悬疑,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=惊悚悬疑ipv4
军旅剧场,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=军旅剧场ipv4
海外剧场,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=海外剧场ipv4
怡伴健康,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=怡伴健康ipv4
精品大剧,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=精品大剧ipv4
动作电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=动作电影ipv4
爱情喜剧,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=爱情喜剧ipv4
黑莓电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=黑莓电影ipv4
武搏世界,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=武搏世界ipv4
环宇电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=环宇电影ipv4
龙华电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=龙华电影ipv4
东森电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=东森电影ipv4
纬来电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=纬来电影ipv4
靖天电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=靖天电影ipv4
重温经典,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=重温经典ipv4
天映频道,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=天映频道ipv4
天映经典,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=天映经典ipv4
沈腾周星驰,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=沈腾周星驰ipv4
好莱坞电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=好莱坞电影ipv4
壹电视电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=壹电视电影ipv4
星卫电影台,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=星卫电影台ipv4
美亚高清电影台(香港),https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=美亚高清电影台(香港)ipv4
LS Time龙祥時代电影台,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=LS Time龙祥時代电影台ipv4
小宇60帧,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=小宇60帧ipv4
恐怖惊悚,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=恐怖惊悚ipv4
电影剧情,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=电影剧情ipv4
国语电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=国语电影ipv4
豆瓣高分,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=豆瓣高分ipv4
漫威剧情,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=漫威剧情ipv4
霍格沃茨,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=霍格沃茨ipv4
鱼宝恐怖,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=鱼宝恐怖ipv4
鬼片恐怖,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=鬼片恐怖ipv4
喜剧电影,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=喜剧电影ipv4
华语经典,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=华语经典ipv4
欧美大片,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=欧美大片ipv4
贝爷影厅,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=贝爷影厅ipv4
中数电视指南,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中数电视指南-2ipv4
中数文化精品,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中数文化精品-2ipv4
中数女性时尚,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中数女性时尚-2ipv4
中数兵器科技,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中数兵器科技-2ipv4
中数世界地理,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中数世界地理-2ipv4
中数怀旧剧场,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中数怀旧剧场-2ipv4
中数第一剧场,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中数第一剧场-2ipv4
中数风云足球,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中数风云足球-2ipv4
中数风云剧场,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中数风云剧场-2ipv4
中数风云音乐,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中数风云音乐-2ipv4
中数高尔夫网球,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中数高尔夫网球-2ipv4
中数央视台球,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中数央视台球-2ipv4
中数老故事,https://jx.xiaofengtv.com/app/zhibo.php?key=yuefujsh&id=中数老故事-1ipv4
卫视高清,#genre#
湖南卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
浙江卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
浙江卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
江苏卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
新闻综合[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8
新闻综合[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8
上海东方卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
纪实人文[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
深圳卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
深圳卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
天津电视台[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津电视台[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
北京卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
北京卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
山东卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
海南卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8 
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226467/index.m3u8
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226582/index.m3u8
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226585/index.m3u8
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226531/index.m3u8
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226531/index.m3u8
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8
北京纪实科教[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
广东卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
湖南电视台[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
四川卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
东南卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
江西卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
东方卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
安徽卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
吉林卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
河北卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
重庆卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
黑龙江农业科创[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8
咪咕体育[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
贵州卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
辽宁卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
广西卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
百姓关注[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕视频体育[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
中国功夫[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
农业频道[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
潮妈辣婆[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
超级综艺[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级电影[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
熊猫贡献3[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
东北热剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
熊猫贡献体育频道[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
欢乐剧场[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
黑莓电影[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
经济法治[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8
鹤岗广播电视台[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
哈尔滨新闻综合[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226434/index.m3u8
黑龙江文体[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江农业科教[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江影视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江都市[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江少儿[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江新闻法治[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江,#genre#
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226582/index.m3u8
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226585/index.m3u8
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226531/index.m3u8
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226531/index.m3u8
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8
黑龙江电视剧[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8
鹤岗广播电视台[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
哈尔滨新闻综合[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226434/index.m3u8
新闻综合[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8
黑龙江文体[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江农业科教[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江影视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江都市[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江少儿[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江新闻法治[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
哈尔滨新闻,https://stream.hrbtv.net/xwzh/sd/live.m3u8
哈尔滨生活,https://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226416/index.m3u8
哈尔滨影视,https://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨影视,http://39.135.133.138:80/wh7f454c46tw379803503_-75976646/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226434/index.m3u8?
哈尔滨都市资讯,http://39.135.133.140:80/wh7f454c46tw161152093_783547154/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8?
哈尔滨都市台,http://119.118.117.1:55001/rtp/229.58.190.1:5000
哈尔滨娱乐台,http://39.135.133.178:80/wh7f454c46tw315765558_70509551/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8?
哈尔滨娱乐,http://119.118.117.1:55007/rtp/229.58.190.22:5000
哈尔滨影视台,http://10.8.8.200/hls/25/index.m3u8
哈尔滨生活台,http://10.8.8.200/hls/63/index.m3u8
哈尔滨新闻综合,http://119.118.117.1:55063/rtp/229.58.190.193:5000
新闻综合,http://10.8.8.200/hls/65/index.m3u8
新闻综合1,http://10.8.8.200/hls/66/index.m3u8
伊春新闻综合,http://119.118.117.1:55004/rtp/229.58.190.12:5000
鸡西新闻综合,http://119.118.117.1:55053/rtp/229.58.190.163:5000
新闻综合2,http://10.8.8.200/hls/126/index.m3u8
佳木斯新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226493/index.m3u8
新闻综合3,http://119.118.117.1:55063/rtp/229.58.190.192:5000
新闻综合4,http://10.8.8.200/hls/26/index.m3u8
双鸭山新闻综合,http://119.118.117.1:55046/rtp/229.58.190.140:5000
经济法制,http://39.135.133.161:80/wh7f454c46tw2035475484_350672847/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8?
齐齐哈尔经济法治<br>,http://10.8.8.200/hls/29/index.m3u8
吉林,#genre#
吉林卫视,http://59.44.102.18:8888/newlive/live/hls/37/live.m3u8
吉林山村,https://live.sjsrm.com/bjsjs/sd/live.m3u8
吉林延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8
吉林延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
长春综合,https://p2bj.vzan.com/slowlive/662567539514013385/live.m3u8?zbid=1484002802&tpid=513375349
长春文旅,https://p2bj.vzan.com/slowlive/950305825453158091/live.m3u8?zbid=1484002802&tpid=1916430267
长春生活,https://p2bj.vzan.com/slowlive/474639937465974818/live.m3u8?zbid=1484002802&tpid=1280250347
长春经济,https://p2bj.vzan.com/slowlive/007128573075477410/live.m3u8?zbid=1484002802&tpid=1657855242
长春汽车,https://p2bj.vzan.com/slowlive/685794283924609147/live.m3u8?zbid=1484002802&tpid=1699635981
公共,http://124.235.218.125:30007/rtp/239.37.0.128:5540
科教,http://124.235.218.125:30007/rtp/239.37.0.129:5540
新闻综合,http://124.235.218.125:30007/rtp/239.37.0.127:5540
四平1,http://124.235.218.125:30007/rtp/239.37.0.130:5540
吉林频道,ttp://36.49.50.124:8800/rtp/239.37.0.008:5540
辽宁,#genre#
辽宁卫视,http://42.4.217.176:9003/rtp/232.0.0.126:1234
辽宁卫视,http://59.44.102.18:8888/newlive/live/hls/42/live.m3u8
辽宁都市,http://42.4.217.176:9003/rtp/232.0.0.154:1234
辽宁都市,http://123.189.36.155:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁都市,http://59.44.102.18:8888/newlive/live/hls/46/live.m3u8
辽宁影视剧,http://42.4.217.176:9003/rtp/232.0.0.25:1234
辽宁影视剧,http://124.94.193.136:9902/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
