央视频道,#genre#
三立NEWS+,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
年代新闻,http://211.23.114.106:8517/http/60.251.39.91:8081/hls/67/809/ch27.m3u8
非凡新闻,http://125.227.210.55:28993/VideoInput/play.ts
中天新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8
TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
TVBS NEWS,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV31.m3u8
东森新闻,http://211.23.114.106:8540/http/60.251.39.91:8081/hls/63/805/ch10.m3u8
东森财经,https://ytm2.yuanhsing.cf/EBCFinancial.m3u8
东森财经,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8
台视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8
中视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
中天亚洲台,https://yt-stream.livednow.com/stream/s2waUruqze4/master.m3u8
东森财经股市,https://yt-stream.livednow.com/stream/LbS-xQ67fos/master.m3u8
镜新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV70.m3u8
寰宇国际新闻,https://ytm2.yuanhsing.cf/GlobalNewsTV.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
华视综艺,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV26.m3u8
华视综艺,https://ytm2.yuanhsing.cf/TBSCTSSHOW.m3u8
华视戏剧,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV12.m3u8
华视戏剧,https://ytm2.yuanhsing.cf/ctsprog.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
八大电视,https://ytm2.yuanhsing.cf/GTVDRAMA.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
智林体育台,http://58.99.33.16:1935/liveedge17/live_122_3.stream/chunklist.m3u8
东森幼幼歌曲,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV63.m3u8
镜新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV70.m3u8
寰宇新闻台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
民视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV17.m3u8
东森财经新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8
台视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8
中视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
中视,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV71.m3u8
中天新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
镜新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV70.m3u8
TVBS NESW,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV31.m3u8
幸福空间居家台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV41.m3u8
民视戏剧,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV76.m3u8
MOMO1台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV04.m3u8
MOMO2台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV05.m3u8
三立新闻,https://yt-stream.livednow.com/stream/FoBfXvlOR6I/master.m3u8
三立新闻+,https://yt-stream.livednow.com/stream/oZdzzvxTfUY/master.m3u8
中天新闻,https://yt-stream.livednow.com/stream/WPfPjbOLNfE/master.m3u8
中天亚洲台,https://yt-stream.livednow.com/stream/s2waUruqze4/master.m3u8
台视新闻台,https://yt-stream.livednow.com/stream/xL0ch83RAK8/master.m3u8
公视新闻台,https://yt-stream.livednow.com/stream/quwqlazU-c8/master.m3u8
东森新闻,https://yt-stream.livednow.com/stream/S5WOGu2HSes/master.m3u8
东森财经新闻,https://yt-stream.livednow.com/stream/WHEPzbFA3hw/master.m3u8
中视新闻,https://yt-stream.livednow.com/stream/TCnaIE_SAtM/master.m3u8
寰宇新闻台,https://yt-stream.livednow.com/stream/6IquAgfvYmc/master.m3u8
中天新闻,https://yt-stream.livednow.com/stream/oIgbl7t0S_w/master.m3u8
华视新闻,https://yt-stream.livednow.com/stream/wM0g8EoUZ_E/master.m3u8
镜新闻,https://yt-stream.livednow.com/stream/5n0y6b0Q25o/master.m3u8
三立iNEWS,https://yt-stream.livednow.com/stream/CKjSm5ZeehE/master.m3u8
民视新闻,https://yt-stream.livednow.com/stream/ylYJSBUgaMA/master.m3u8
新唐人亚太电视台,https://yt-stream.livednow.com/stream/WIhgU_mc05A/master.m3u8
民视戏剧,https://ytm2.yuanhsing.cf/FTVDRAMA.m3u8
湛江酒店,#genre#
广东珠江高清,http://113.110.72.52:8090/hls/105/index.m3u8
湛江公共,http://113.110.72.52:8090/hls/3/index.m3u8
广东经济科教,http://113.110.72.52:8090/hls/129/index.m3u8
岭南戏曲,http://113.110.72.52:8090/hls/22/index.m3u8
广东新闻,http://113.110.72.52:8090/hls/106/index.m3u8
广东公共,http://113.110.72.52:8090/hls/107/index.m3u8
南方卫视,http://113.110.72.52:8090/hls/109/index.m3u8
广东卫视,http://113.110.72.52:8090/hls/152/index.m3u8
浙江卫视,http://113.110.72.52:8090/hls/131/index.m3u8
广东体育,http://113.110.72.52:8090/hls/108/index.m3u8
广东影视,http://113.110.72.52:8090/hls/110/index.m3u8
广东少儿,http://113.110.72.52:8090/hls/111/index.m3u8
CCTV-2高清,http://113.110.72.52:8090/hls/114/index.m3u8
CCTV-3高清,http://113.110.72.52:8090/hls/115/index.m3u8
CCTV-4高清,http://113.110.72.52:8090/hls/116/index.m3u8
CCTV5,http://113.110.72.52:8090/hls/58/index.m3u8
CCTV-5+,http://113.110.72.52:8090/hls/10/index.m3u8
CCTV-6高清,http://113.110.72.52:8090/hls/118/index.m3u8
CCTV-7高清,http://113.110.72.52:8090/hls/119/index.m3u8
CCTV-8高清,http://113.110.72.52:8090/hls/120/index.m3u8
CCTV-9高清,http://113.110.72.52:8090/hls/121/index.m3u8
CCTV-10高清,http://113.110.72.52:8090/hls/122/index.m3u8
CCTV-11高清,http://113.110.72.52:8090/hls/123/index.m3u8
CCTV-12高清,http://113.110.72.52:8090/hls/124/index.m3u8
CCTV-13高清,http://113.110.72.52:8090/hls/125/index.m3u8
CCTV-14,http://113.110.72.52:8090/hls/5/index.m3u8
CCTV-15高清,http://113.110.72.52:8090/hls/127/index.m3u8
湖南卫视,http://113.110.72.52:8090/hls/130/index.m3u8
吉林卫视,http://113.110.72.52:8090/hls/101/index.m3u8
东南卫视,http://113.110.72.52:8090/hls/102/index.m3u8
天津卫视,http://113.110.72.52:8090/hls/132/index.m3u8
山东卫视,http://113.110.72.52:8090/hls/133/index.m3u8
江西卫视,http://113.110.72.52:8090/hls/134/index.m3u8
深圳卫视,http://113.110.72.52:8090/hls/135/index.m3u8
湖北卫视,http://113.110.72.52:8090/hls/136/index.m3u8
黑龙江卫视,http://113.110.72.52:8090/hls/138/index.m3u8
江苏卫视,http://113.110.72.52:8090/hls/17/index.m3u8
贵州卫视,http://113.110.72.52:8090/hls/139/index.m3u8
四川卫视,http://113.110.72.52:8090/hls/140/index.m3u8
河南卫视,http://113.110.72.52:8090/hls/513/index.m3u8
重庆卫视,http://113.110.72.52:8090/hls/143/index.m3u8
河北卫视,http://113.110.72.52:8090/hls/144/index.m3u8
甘肃卫视,http://113.110.72.52:8090/hls/150/index.m3u8
厦门卫视,http://113.110.72.52:8090/hls/158/index.m3u8
云浮综合,http://113.110.72.52:8090/hls/200/index.m3u8
云浮公共,http://113.110.72.52:8090/hls/201/index.m3u8
嘉佳卡通,http://113.110.72.52:8090/hls/503/index.m3u8
东方卫视,http://113.110.72.52:8090/hls/508/index.m3u8
安徽卫视,http://113.110.72.52:8090/hls/509/index.m3u8
北京卫视,http://113.110.72.52:8090/hls/510/index.m3u8
江西卫视,http://113.110.72.52:8090/hls/511/index.m3u8
西藏卫视,http://113.110.72.52:8090/hls/521/index.m3u8
新疆卫视,http://113.110.72.52:8090/hls/522/index.m3u8
兵团卫视,http://113.110.72.52:8090/hls/523/index.m3u8
世界地理,http://113.110.72.52:8090/hls/532/index.m3u8
怀旧剧场,http://113.110.72.52:8090/hls/533/index.m3u8
风云剧场,http://113.110.72.52:8090/hls/534/index.m3u8
第一剧场,http://113.110.72.52:8090/hls/535/index.m3u8
风云音乐,http://113.110.72.52:8090/hls/536/index.m3u8
移动测试,http://113.110.72.52:8090/hls/301/index.m3u8
陕西卫视,http://113.110.72.52:8090/hls/514/index.m3u8
云南卫视,http://113.110.72.52:8090/hls/515/index.m3u8
山西卫视,http://113.110.72.52:8090/hls/516/index.m3u8
内蒙古卫视,http://113.110.72.52:8090/hls/517/index.m3u8
青海卫视,http://113.110.72.52:8090/hls/518/index.m3u8
海南卫视,http://113.110.72.52:8090/hls/519/index.m3u8
宁夏卫视,http://113.110.72.52:8090/hls/520/index.m3u8
卡酷动画,http://113.110.72.52:8090/hls/524/index.m3u8
财富天下,http://113.110.72.52:8090/hls/525/index.m3u8
老故事,http://113.110.72.52:8090/hls/526/index.m3u8
兵器科技,http://113.110.72.52:8090/hls/528/index.m3u8
电视指南,http://113.110.72.52:8090/hls/529/index.m3u8
风云足球,http://113.110.72.52:8090/hls/530/index.m3u8
央视台球,http://113.110.72.52:8090/hls/531/index.m3u8
湛江综合,http://113.110.72.52:8090/hls/2000/index.m3u8

极速酒店,#genre#
CCTV1,http://5080.hsmedia.top:8080/newlive/live/hls/1/live.m3u8
CCTV2,http://5080.hsmedia.top:8080/newlive/live/hls/2/live.m3u8
CCTV3,http://5080.hsmedia.top:8080/newlive/live/hls/3/live.m3u8
CCTV4,http://5080.hsmedia.top:8080/newlive/live/hls/4/live.m3u8
CCTV5,http://5080.hsmedia.top:8080/newlive/live/hls/5/live.m3u8
CCTV6,http://5080.hsmedia.top:8080/newlive/live/hls/6/live.m3u8
CCTV7,http://5080.hsmedia.top:8080/newlive/live/hls/7/live.m3u8
CCTV8,http://5080.hsmedia.top:8080/newlive/live/hls/8/live.m3u8
CCTV9,http://5080.hsmedia.top:8080/newlive/live/hls/9/live.m3u8
CCTV10,http://5080.hsmedia.top:8080/newlive/live/hls/10/live.m3u8
CCTV11,http://5080.hsmedia.top:8080/newlive/live/hls/11/live.m3u8
CCTV12,http://5080.hsmedia.top:8080/newlive/live/hls/12/live.m3u8
CCTV13,http://5080.hsmedia.top:8080/newlive/live/hls/13/live.m3u8
CCTV14,http://5080.hsmedia.top:8080/newlive/live/hls/14/live.m3u8
CCTV5+,http://5080.hsmedia.top:8080/newlive/live/hls/15/live.m3u8
浙江卫视,http://5080.hsmedia.top:8080/newlive/live/hls/16/live.m3u8
东方卫视,http://5080.hsmedia.top:8080/newlive/live/hls/17/live.m3u8
湖南卫视,http://5080.hsmedia.top:8080/newlive/live/hls/18/live.m3u8
安徽卫视,http://5080.hsmedia.top:8080/newlive/live/hls/19/live.m3u8
江苏卫视,http://5080.hsmedia.top:8080/newlive/live/hls/20/live.m3u8
北京卫视,http://5080.hsmedia.top:8080/newlive/live/hls/21/live.m3u8
重庆卫视,http://5080.hsmedia.top:8080/newlive/live/hls/22/live.m3u8
贵州卫视,http://5080.hsmedia.top:8080/newlive/live/hls/23/live.m3u8
四川卫视,http://5080.hsmedia.top:8080/newlive/live/hls/24/live.m3u8
广东卫视,http://5080.hsmedia.top:8080/newlive/live/hls/25/live.m3u8
吉林卫视,http://5080.hsmedia.top:8080/newlive/live/hls/26/live.m3u8
天津卫视,http://5080.hsmedia.top:8080/newlive/live/hls/27/live.m3u8
云南卫视,http://5080.hsmedia.top:8080/newlive/live/hls/28/live.m3u8
河北卫视,http://5080.hsmedia.top:8080/newlive/live/hls/29/live.m3u8
黑龙江卫视,http://5080.hsmedia.top:8080/newlive/live/hls/30/live.m3u8
海南卫视,http://5080.hsmedia.top:8080/newlive/live/hls/31/live.m3u8
山东卫视,http://5080.hsmedia.top:8080/newlive/live/hls/32/live.m3u8
东南卫视,http://5080.hsmedia.top:8080/newlive/live/hls/33/live.m3u8
湖北卫视,http://5080.hsmedia.top:8080/newlive/live/hls/34/live.m3u8
辽宁卫视,http://5080.hsmedia.top:8080/newlive/live/hls/35/live.m3u8
江西卫视,http://5080.hsmedia.top:8080/newlive/live/hls/36/live.m3u8
青海卫视,http://5080.hsmedia.top:8080/newlive/live/hls/37/live.m3u8
西藏卫视,http://5080.hsmedia.top:8080/newlive/live/hls/38/live.m3u8
宁夏卫视,http://5080.hsmedia.top:8080/newlive/live/hls/39/live.m3u8
河南卫视,http://5080.hsmedia.top:8080/newlive/live/hls/40/live.m3u8
广西卫视,http://5080.hsmedia.top:8080/newlive/live/hls/41/live.m3u8
金鹰卡通,http://5080.hsmedia.top:8080/newlive/live/hls/42/live.m3u8
哈哈优漫,http://5080.hsmedia.top:8080/newlive/live/hls/43/live.m3u8
深圳卫视,http://5080.hsmedia.top:8080/newlive/live/hls/44/live.m3u8
内蒙古卫视,http://5080.hsmedia.top:8080/newlive/live/hls/45/live.m3u8
甘肃卫视,http://5080.hsmedia.top:8080/newlive/live/hls/46/live.m3u8
钱江,http://5080.hsmedia.top:8080/newlive/live/hls/47/live.m3u8
经济生活,http://5080.hsmedia.top:8080/newlive/live/hls/48/live.m3u8
情感,http://5080.hsmedia.top:8080/newlive/live/hls/49/live.m3u8
新闻,http://5080.hsmedia.top:8080/newlive/live/hls/50/live.m3u8
6频道,http://5080.hsmedia.top:8080/newlive/live/hls/51/live.m3u8
浙江少儿,http://5080.hsmedia.top:8080/newlive/live/hls/52/live.m3u8

埋堆堆,#genre#
埋堆堆1,https://live.metshop.top/huya/23749096
埋堆堆2,https://live.metshop.top/huya/23735126
埋堆堆3,https://live.metshop.top/huya/23865152
埋堆堆4,https://live.metshop.top/huya/23903196
埋堆堆5,https://live.metshop.top/huya/23740156
埋堆堆6,https://live.metshop.top/huya/23728660
埋堆堆7,https://live.metshop.top/huya/23735153
埋堆堆8,https://live.metshop.top/huya/23865058
埋堆堆9,https://live.metshop.top/huya/23734183
埋堆堆10,https://live.metshop.top/huya/23749068
埋堆堆11,https://live.metshop.top/huya/23865036
埋堆堆12,https://live.metshop.top/huya/23740162
埋堆堆13,https://live.metshop.top/huya/23829474
埋堆堆14,https://live.metshop.top/huya/23863833
埋堆堆15,https://live.metshop.top/huya/23903106
埋堆堆16,https://live.metshop.top/huya/23865025
埋堆堆17,https://live.metshop.top/huya/23728689
埋堆堆18,https://live.metshop.top/huya/23824171
埋堆堆19,https://live.metshop.top/huya/23860057
埋堆堆20,https://live.metshop.top/huya/23865072
埋堆堆21,https://live.metshop.top/huya/23734176
埋堆堆22,https://live.metshop.top/huya/23728651
埋堆堆23,https://live.metshop.top/huya/23734246
埋堆堆24,https://live.metshop.top/huya/23865179
埋堆堆25,https://live.metshop.top/huya/23734196
埋堆堆26,https://live.metshop.top/huya/23734211
埋堆堆27,https://live.metshop.top/huya/23865086
埋堆堆28,https://live.metshop.top/huya/23863796
埋堆堆29,https://live.metshop.top/huya/23863822
埋堆堆30,https://live.metshop.top/huya/23749083
埋堆堆31,https://live.metshop.top/huya/23734243
埋堆堆32,https://live.metshop.top/huya/23864480
埋堆堆33,https://live.metshop.top/huya/23746486
埋堆堆34,https://live.metshop.top/huya/23860049
埋堆堆35,https://live.metshop.top/huya/23749074
埋堆堆36,https://live.metshop.top/huya/23863882
埋堆堆37,https://live.metshop.top/huya/23863778
埋堆堆38,https://live.metshop.top/huya/23824164
埋堆堆39,https://live.metshop.top/huya/23829537
埋堆堆40,https://live.metshop.top/huya/23863809
埋堆堆41,https://live.metshop.top/huya/23865096
埋堆堆42,https://live.metshop.top/huya/23863804
埋堆堆43,https://live.metshop.top/huya/23728630
埋堆堆44,https://live.metshop.top/huya/23863895
埋堆堆45,https://live.metshop.top/huya/23863787
埋堆堆46,https://live.metshop.top/huya/23728637
埋堆堆47,https://live.metshop.top/huya/23865142
埋堆堆48,https://live.metshop.top/huya/23903085
埋堆堆49,https://live.metshop.top/huya/23903183
埋堆堆50,https://live.metshop.top/huya/23728647
埋堆堆51,https://live.metshop.top/huya/23746691
埋堆堆52,https://live.metshop.top/huya/23829447
埋堆堆53,https://live.metshop.top/huya/23728693
埋堆堆54,https://live.metshop.top/huya/23903130
埋堆堆55,https://live.metshop.top/huya/23734223
埋堆堆56,https://live.metshop.top/huya/23734169
埋堆堆57,https://live.metshop.top/huya/23865124
埋堆堆58,https://live.metshop.top/huya/23865186
埋堆堆59,https://live.metshop.top/huya/23902225
埋堆堆60,https://live.metshop.top/huya/23903164
埋堆堆61,https://live.metshop.top/huya/23728674
埋堆堆1,http://43.128.40.42:198/虎牙直播/huya.php?id=23749096
埋堆堆2,http://43.128.40.42:198/虎牙直播/huya.php?id=23735126
埋堆堆3,http://43.128.40.42:198/虎牙直播/huya.php?id=23865152
埋堆堆4,http://43.128.40.42:198/虎牙直播/huya.php?id=23903196
埋堆堆5,http://43.128.40.42:198/虎牙直播/huya.php?id=23740156
埋堆堆6,http://43.128.40.42:198/虎牙直播/huya.php?id=23728660
埋堆堆7,http://43.128.40.42:198/虎牙直播/huya.php?id=23865058
埋堆堆8,http://43.128.40.42:198/虎牙直播/huya.php?id=23734183
埋堆堆9,http://43.128.40.42:198/虎牙直播/huya.php?id=23865036
埋堆堆10,http://43.128.40.42:198/虎牙直播/huya.php?id=23734246
埋堆堆11,http://43.128.40.42:198/虎牙直播/huya.php?id=23863796
埋堆堆12,http://43.128.40.42:198/虎牙直播/huya.php?id=23749083
埋堆堆13,http://43.128.40.42:198/虎牙直播/huya.php?id=23824164
埋堆堆14,http://43.128.40.42:198/虎牙直播/huya.php?id=23863804
埋堆堆15,http://43.128.40.42:198/虎牙直播/huya.php?id=23865142
埋堆堆16,http://43.128.40.42:198/虎牙直播/huya.php?id=23903183
埋堆堆17,http://43.128.40.42:198/虎牙直播/huya.php?id=23903130
埋堆堆18,http://43.128.40.42:198/虎牙直播/huya.php?id=23734169
埋堆堆19,http://43.128.40.42:198/虎牙直播/huya.php?id=23728674
埋堆堆20,http://43.128.40.42:198/虎牙直播/huya.php?id=23735153
埋堆堆21,http://43.128.40.42:198/虎牙直播/huya.php?id=23749068
埋堆堆22,http://43.128.40.42:198/虎牙直播/huya.php?id=23740162
埋堆堆23,http://43.128.40.42:198/虎牙直播/huya.php?id=23829474
埋堆堆24,http://43.128.40.42:198/虎牙直播/huya.php?id=23863833
埋堆堆25,http://43.128.40.42:198/虎牙直播/huya.php?id=23903106
埋堆堆26,http://43.128.40.42:198/虎牙直播/huya.php?id=23865025
埋堆堆27,http://43.128.40.42:198/虎牙直播/huya.php?id=23728689
埋堆堆28,http://43.128.40.42:198/虎牙直播/huya.php?id=23824171
埋堆堆29,http://43.128.40.42:198/虎牙直播/huya.php?id=23860057
埋堆堆30,http://43.128.40.42:198/虎牙直播/huya.php?id=23865072
埋堆堆31,http://43.128.40.42:198/虎牙直播/huya.php?id=23734176
埋堆堆32,http://43.128.40.42:198/虎牙直播/huya.php?id=23728651
埋堆堆33,http://43.128.40.42:198/虎牙直播/huya.php?id=23865179
埋堆堆34,http://43.128.40.42:198/虎牙直播/huya.php?id=23734196
埋堆堆35,http://43.128.40.42:198/虎牙直播/huya.php?id=23734211
埋堆堆36,http://43.128.40.42:198/虎牙直播/huya.php?id=23865086
埋堆堆37,http://43.128.40.42:198/虎牙直播/huya.php?id=23863822
埋堆堆38,http://43.128.40.42:198/虎牙直播/huya.php?id=23734243
埋堆堆39,http://43.128.40.42:198/虎牙直播/huya.php?id=23864480
埋堆堆40,http://43.128.40.42:198/虎牙直播/huya.php?id=23746486
埋堆堆41,http://43.128.40.42:198/虎牙直播/huya.php?id=23860049
埋堆堆42,http://43.128.40.42:198/虎牙直播/huya.php?id=23749074
埋堆堆43,http://43.128.40.42:198/虎牙直播/huya.php?id=23863882
埋堆堆44,http://43.128.40.42:198/虎牙直播/huya.php?id=23863778
埋堆堆45,http://43.128.40.42:198/虎牙直播/huya.php?id=23829537
埋堆堆46,http://43.128.40.42:198/虎牙直播/huya.php?id=23863809
埋堆堆47,http://43.128.40.42:198/虎牙直播/huya.php?id=23865096
埋堆堆48,http://43.128.40.42:198/虎牙直播/huya.php?id=23728630
埋堆堆49,http://43.128.40.42:198/虎牙直播/huya.php?id=23863895
埋堆堆50,http://43.128.40.42:198/虎牙直播/huya.php?id=23863787
埋堆堆51,http://43.128.40.42:198/虎牙直播/huya.php?id=23728637
埋堆堆52,http://43.128.40.42:198/虎牙直播/huya.php?id=23903085
埋堆堆53,http://43.128.40.42:198/虎牙直播/huya.php?id=23728647
埋堆堆54,http://43.128.40.42:198/虎牙直播/huya.php?id=23746691
埋堆堆55,http://43.128.40.42:198/虎牙直播/huya.php?id=23829447
埋堆堆56,http://43.128.40.42:198/虎牙直播/huya.php?id=23728693
埋堆堆57,http://43.128.40.42:198/虎牙直播/huya.php?id=23734223
埋堆堆58,http://43.128.40.42:198/虎牙直播/huya.php?id=23865124
埋堆堆59,http://43.128.40.42:198/虎牙直播/huya.php?id=23865186
埋堆堆60,http://43.128.40.42:198/虎牙直播/huya.php?id=23902225
埋堆堆61,http://43.128.40.42:198/虎牙直播/huya.php?id=23903164
埋堆堆62,http://43.128.40.42:198/虎牙直播/huya.php?id=23863818
🔰电影轮播,#genre#
A计划,https://vip.ffzy-play7.com/20221115/4631_7c6bb09a/index.m3u8
A计划续集,https://vip.ffzy-play7.com/20221115/4412_bf4bdaf6/index.m3u8
97家有喜事,https://vip.ffzy-play6.com/20221129/9285_97e3dfc9/index.m3u8
阿虎,https://vip.ffzy-play2.com/20221019/3_0fc63857/index.m3u8
阿飞正传,https://vip.ffzy-play7.com/20221112/3705_a3bb4cae/index.m3u8
阿郎的故事,https://vip.ffzy-play6.com/20221116/7213_5f9198b2/index.m3u8
爱情呼叫转移,https://vip.ffzy-play2.com/20221021/64_ed0aeec3/index.m3u8
爱情呼叫转移:爱情左右,https://vip.ffzy-play2.com/20221021/65_57ffccd0/index.m3u8
爱情神话,https://vip.ffzy-online.com/20221015/575_a2c32b8f/index.m3u8
暗战,https://vip.ffzy-online.com/20221015/583_fb343007/index.m3u8
澳门风云1,https://vip.ffzy-online.com/20221015/587_536debfc/index.m3u8
澳门风云2,https://vip.lz-cdn8.com/20220903/25590_a12ec6f7/index.m3u8
澳门风云3,https://vip.lz-cdn8.com/20220903/25592_5fdbb860/index.m3u8
八星报喜,https://vip.ffzy-play6.com/20221116/7216_cb25f71a/index.m3u8
霸王别姬,https://vip.ffzy-play7.com/20221112/3726_f8288d50/index.m3u8
白蛇传说,https://vip.ffzy-play7.com/20221224/9605_263ee1e0/index.m3u8
百变星君,https://free-adsmind.ugdtimg.com/0bc3oyacmaaasyabk6b56frva5wdez3aajqa.f10004.mp4
半生缘,https://vip.ffzy-play7.com/20221112/3733_3f971a67/index.m3u8
玻璃樽,https://vip.ffzy-play7.com/20221112/3750_97a1bebc/index.m3u8
宝贝计划,https://vip.ffzy-play2.com/20221021/73_d5c05ae2/index.m3u8
不二神探,https://cdn2.yzzy-tv-cdn.com/20220330/4069_8714f6bb/index.m3u8
不见不散,https://vip.ffzy-play7.com/20221112/3752_596da0f3/index.m3u8
拆弹专家1,https://vip.ffzy-online.com/20221015/719_80ff87c2/index.m3u8
拆弹专家2,https://vip.ffzy-online.com/20221015/722_e32c42bc/index.m3u8
超级计划,https://vip.ffzy-play7.com/20221112/3764_fd2b007a/index.m3u8
超时空同居,https://vip.ffzy-online.com/20221015/745_b4a413ef/index.m3u8
城市猎人,https://vip.ffzy-play7.com/20230112/11075_f5a96711/index.m3u8
春娇与志明,https://vip.ffzy-play6.com/20221021/451_53670596/index.m3u8
催眠大师,https://vip.ffzy-play7.com/20221028/433_adf31dfd/index.m3u8
大腕,https://vip.ffzy-play6.com/20221019/66_5c1f5d09/index.m3u8
大上海,https://vip.ffzy-play6.com/20221126/8327_89044d87/index.m3u8
大唐玄奘,https://vip.ffzy-play7.com/20230306/17314_0230edb6/index.m3u8
大兵小将,https://vip.ffzy-play7.com/20230101/10714_0de1384d/index.m3u8
大内密探零零发,https://free-adsmind.ugdtimg.com/0bc3suaboaaacead3r7cqbrvbfodc6kqafya.f10004.mp4
大话西游之大圣娶亲,https://free-adsmind.ugdtimg.com/0bc3biabeaaa6ean3rei3nrfacwdcifaaeqa.f10002.mp4
大话西游之月光宝盒,https://free-adsmind.ugdtimg.com/0bc3fuaaaaaapiafsaget5rfalodaawqaaaa.f10002.mp4
刀剑笑,https://vip.ffzy-play7.com/20221112/3808_6690be34/index.m3u8
狄仁杰之通天帝国,https://vip.ffzy-play2.com/20221021/129_ed646884/index.m3u8
第三个人,https://vip.ffzy-play7.com/20230407/21350_043ad4f7/index.m3u8
刁手怪招,https://cdn7.yzzy-tv-cdn.com/20220625/561_337bba55/index.m3u8
喋血双雄,https://vip.ffzy-play7.com/20221115/4440_bd914a4d/index.m3u8
东方巨龙,https://vip.ffzy-play6.com/20221117/7362_01e144e6/index.m3u8
东方秃鹰,https://vip.ffzy-play7.com/20221209/9044_d3e0dbd4/index.m3u8
赌霸,https://vip.ffzy-play7.com/20221209/9045_b3cb4c1c/index.m3u8
赌城大亨之新哥传奇,https://vip.ffzy-online.com/20221017/864_5fbb1d87/index.m3u8
赌城大亨II之至尊无敌,https://vip.ffzy-online.com/20221017/863_ed22c0c3/index.m3u8
赌神1,https://vip.ffzy-online.com/20221017/865_74da177a/index.m3u8
赌神2,https://vip.lz-cdn.com/20220622/20003_820596d4/index.m3u8
赌侠1990,https://free-adsmind.ugdtimg.com/0bc344aa6aaadmaiabw2zbrvbz6db7tqadya.f10102.mp4
赌侠2,https://free-adsmind.ugdtimg.com/0bc3gmabaaaaxuaielg2qzrvam6dcazqaeaa.f10004.mp4
赌侠大战拉斯维加斯,https://vip.ffzy-online.com/20221017/873_cf765959/index.m3u8
法内情,https://vip.ffzy-play6.com/20221128/8900_ee5eabf3/index.m3u8
方世玉,https://cdn4.yzzy-tv-cdn.com/20220606/17350_39c4425b/index.m3u8
方世玉续集,https://vip.ffzy-play6.com/20221129/9315_1d7ec0af/index.m3u8
飞龙猛将,https://vip.ffzy-play6.com/20221207/10806_a4b679fd/index.m3u8
飞龙再生,https://vip.ffzy-play6.com/20221019/72_1934eddc/index.m3u8
飞鹰计划,https://vip.ffzy-play6.com/20221112/6252_a77ddc97/index.m3u8
非诚勿扰1,https://vip.ffzy-play2.com/20221021/162_cb2bb175/index.m3u8
非诚勿扰2,https://vip.ffzy-play2.com/20221021/163_a55441c0/index.m3u8
疯狂的赛车,https://vip.ffzy-play2.com/20221021/169_37d917eb/index.m3u8
疯狂的石头,https://vip.ffzy-play2.com/20221021/170_91678c84/index.m3u8
疯狂的外星人,https://vip.ffzy-online2.com/20230607/38938_95adfc88/index.m3u8
福星高照,https://vip.ffzy-play6.com/20221128/8904_328483ba/index.m3u8
富贵兵团,https://vip.ffzy-play7.com/20221209/9048_80e2a1cb/index.m3u8
富贵列车,https://vip.ffzy-play7.com/20221206/8232_7462fce8/index.m3u8
肝胆相照,https://vip.ffzy-play7.com/20221115/4468_44f459bb/index.m3u8
人在囧途,https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8
人在囧途之泰囧,https://vip.ffzy-play.com/20221018/1951_47e1adc8/index.m3u8
